r,v,eta,stable
0.05823675434699803,-3.00760755857354,-9.77707387885747,true
0.05830688218831354,-3.005117014279838,-9.7630419104504,true
0.0583770116677014,-3.0026246013203375,-9.749010107945614,true
0.05844714299271011,-3.0001303133125528,-9.734978472037293,true
0.05851727637265978,-2.9976341438445364,-9.720947003423555,true
0.058587412018736726,-2.9951360864754237,-9.70691570280641,true
0.05865755014407442,-2.9926361347343837,-9.692884570891868,true
0.058727690963753555,-2.9901342821209504,-9.67885360838992,true
0.05879783469464628,-2.987630522104763,-9.664822816014576,true
0.058867981555713086,-2.985124848125228,-9.65079219448391,true
0.05893813176782295,-2.9826172535914925,-9.636761744520072,true
0.05900828555390868,-2.9801077318816542,-9.622731466849375,true
0.059078443138876335,-2.9775962763433923,-9.60870136220225,true
0.05914860474970662,-2.975082880293218,-9.594671431313326,true
0.059218770615336064,-2.9725675370163307,-9.580641674921461,true
0.05928894096688068,-2.970050239766453,-9.566612093769765,true
0.05935911603753616,-2.9675309817656013,-9.55258268860564,true
0.059429296062571996,-2.9650097562040627,-9.53855346018079,true
