j,eta
16.278398679244575,-6.668104679440537
16.271983399445297,-6.66296422591696
16.265567704341542,-6.657825330231762
16.259151593864058,-6.65268799322055
16.25273506794383,-6.6475522157188465
16.246318126511778,-6.642417998563272
16.239900769499023,-6.637285342590469
16.233482996836898,-6.632154248637131
16.22706480845658,-6.627024717541367
16.22064620429015,-6.621896750138682
16.214227184268587,-6.61677034726961
16.207807748323926,-6.611645509771469
16.201387896388194,-6.606522238482474
16.1949676283933,-6.6014005342420985
16.188546944271266,-6.596280397890234
16.182125843954775,-6.591161830265092
16.175704327375964,-6.586044832207789
16.16928239446737,-6.58092940455874
16.162860045161924,-6.575815548157742
16.156437279392303,-6.570703263846362
16.150014097091354,-6.565592552466359
16.14359049819232,-6.560483414858835
16.137166482628263,-6.555375851866418
16.130742050332692,-6.550269864330861
16.124317201239055,-6.545165453095021
16.117891935280927,-6.540062619002102
16.111466252391896,-6.534961362896069
16.105040152506078,-6.529861685619776
16.098613635557392,-6.524763588017635
16.09218670148005,-6.519667070933794
16.085759350208107,-6.514572135213845
16.07933158167618,-6.509478781702104
16.072903395818702,-6.504387011244393
16.066474792570382,-6.499296824686389
16.060045771866083,-6.494208222873989
16.053616333640655,-6.489121206654007
16.047186477829285,-6.484035776872821
16.040756204367035,-6.478951934378133
16.034325513189263,-6.473869680017379
16.02789440423171,-6.468789014637374
16.021462877429734,-6.463709939087256
16.015030932719093,-6.458632454215497
16.008598570035854,-6.453556560870242
16.00216578931582,-6.448482259901494
15.995732590495281,-6.4434095521582835
15.989298973510566,-6.43833843849031
15.98286493829791,-6.433268919748528
15.976430484794054,-6.428200996782795
15.969995612935778,-6.423134670443694
15.963560322659728,-6.4180699415831715
15.957124613903016,-6.413006811052262
15.950688486602683,-6.407945279703146
15.94425194069591,-6.402885348388321
15.937814976120286,-6.3978270179595995
15.931377592813234,-6.3927702892702865
15.924939790712406,-6.387715163173684
15.91850156975572,-6.3826616405229295
15.912062929880943,-6.377609722172644
15.905623871026275,-6.372559408976625
15.899184393129978,-6.36751070178932
15.892744496130177,-6.362463601466576
15.886304179965707,-6.357418108862389
15.879863444574942,-6.3523742248333885
15.873422289896874,-6.3473319502347145
15.866980715870275,-6.342291285923233
15.860538722434148,-6.337252232755803
15.854096309527971,-6.332214791588316
15.847653477090729,-6.327178963279472
15.841210225062204,-6.3221447486857505
15.834766553381867,-6.317112148665732
15.82832246198949,-6.312081164077717
15.82187795082498,-6.307051795780364
15.815433019828417,-6.3020240446325575
15.80898766894013,-6.29699791149309
15.802541898100074,-6.291973397223116
15.796095707249055,-6.286950502681368
15.78964909632758,-6.2819292287286315
15.783202065276383,-6.276909576225699
15.776754614036431,-6.271891546033354
15.770306742548673,-6.2668751390133535
15.763858450754414,-6.2618603560269515
15.757409738594792,-6.256847197936967
15.75096060601154,-6.2518356656047835
15.744511052946,-6.24682575989422
15.73806107934027,-6.241817481667051
